method,seed,event,fell,n_win,dur,J,J_pitch,J_roll,J_vy,mean_vx,const,V_old
aif,3,2,1,166,1.6600000000000001,1.2536671834773083,0.021388695392464928,2.5210420521811177,1.8666760536612628,0.5997859194183204,-1.2887635640962742,-2.0
aif,3,3,1,157,1.57,0.6467463429042686,0.0671101767949987,1.8683997302055442,2.8036068300261268,0.342861915813769,-1.2887635640962742,-2.0
aif,3,4,1,1000,10.0,-0.8850099543873938,0.03140156500312887,0.37235204470575156,1.1055932593666278,0.27062979883302923,-1.2887635640962742,-2.0
aif,3,5,1,74,0.74,3.4693246651521408,0.47046329367389267,4.287624935574522,6.971972837462898,0.0901032853928039,-1.2887635640962742,-2.0
aif,3,6,1,80,0.8,2.3525821837890755,0.25838979699283493,3.3829559508925144,5.173364986292484,0.6338984674766314,-1.2887635640962742,-2.0
aif,3,7,1,0,,,,,,,,-2.0
aif,3,8,1,360,3.6,-0.15623455871847614,0.13950241744850447,0.9930265879292937,2.1098660976487986,0.3486576690787464,-1.2887635640962742,-2.0
aif,3,9,1,14,0.14,11.980992844647425,1.9242735900323065,11.345482818711393,9.09000076137295,-0.5601467656441904,-1.2887635640962742,-2.0
aif,3,10,1,40,0.4,5.946988040639866,0.5491204497418215,6.686631154994318,8.183771879817069,-0.33166107507567943,-1.2887635640962742,-2.0
aif,3,11,1,156,1.56,1.1199350634174146,0.198005179694894,2.210693447818795,3.0480677560125007,0.16533972635308736,-1.2887635640962742,-2.0
aif,3,12,1,79,0.79,2.3552514273594696,0.18685203555659646,3.4571629558991477,6.4971845845362575,0.2739604229356941,-1.2887635640962742,-2.0
aif,3,13,1,244,2.44,0.22917585416997244,0.12011110550544463,1.397828312760802,1.6608723305808575,0.34646791955834044,-1.2887635640962742,-2.0
aif,3,14,1,615,6.15,-0.6620847213452228,0.05680736194331325,0.5698714808077382,1.1016873839249604,0.34646532833605437,-1.2887635640962742,-2.0
aif,3,15,1,1000,10.0,-0.8967083870433161,0.013538332471582168,0.3785168445813759,1.4860490620530686,0.196353882773563,-1.2887635640962742,-2.0
aif,3,16,1,422,4.22,-0.3780984857008488,0.10352742752949941,0.807137650865926,1.336449876053145,0.32442623012319266,-1.2887635640962742,-2.0
aif,3,17,1,472,4.72,-0.541205273860869,0.03205763090924963,0.7155006593261556,1.045190119970899,0.29602424767120067,-1.2887635640962742,-2.0
aif,3,18,1,414,4.14,-0.3651139901183079,0.15483084030358565,0.7688187336743807,1.2083294139959841,0.43370982803417224,-1.2887635640962742,-2.0
aif,3,19,1,94,0.9400000000000001,2.0595499400218626,0.4008602611119332,2.9474532430062035,5.053087312950219,0.06636711519084701,-1.2887635640962742,-2.0
aif,3,20,1,87,0.87,1.8289501173212803,0.4829582791438639,2.6347554022736905,3.217309497558801,0.7750847050427023,-1.2887635640962742,-2.0
aif,3,21,1,660,6.6000000000000005,-0.658650978852772,0.03302426858495696,0.5970883166585452,0.9246022306611986,0.42028075950742083,-1.2887635640962742,-2.0
aif,3,22,1,267,2.67,0.13164984050940842,0.16102830076287744,1.2593851038428052,1.7602623491446263,0.3417712392526193,-1.2887635640962742,-2.0
aif,3,23,1,1000,10.0,-0.8649791213816622,0.05785356698487932,0.36593087572973276,3.4513289177103808,-0.12085385729071696,-1.2887635640962742,-2.0
aif,3,24,1,68,0.68,3.4343943791271787,0.6925536700717784,4.030604273151674,5.585522754061137,0.1451496122988377,-1.2887635640962742,-2.0
aif,3,25,1,233,2.33,0.03420619475528808,0.11496747657818936,1.208002282273373,1.8891558534946082,0.35467339516076773,-1.2887635640962742,-2.0
aif,3,26,1,45,0.45,5.387639161530235,0.6304662010381809,6.045936524588328,8.463938308291874,-0.11003475814709351,-1.2887635640962742,-2.0
aif,3,27,1,432,4.32,-0.5100755707957769,0.028182975315053458,0.7505050179854439,0.9854239357392953,0.3086515259938368,-1.2887635640962742,-2.0
aif,3,28,1,42,0.42,4.73928139178305,0.2489703457513415,5.779074610127982,10.173395819809596,0.3750398598083075,-1.2887635640962742,-2.0
aif,3,29,1,0,,,,,,,,-2.0
aif,3,30,1,1000,10.0,-0.8519573610376593,0.06850794528418333,0.36829825777443165,2.75136558455059,-0.07654921697641791,-1.2887635640962742,-2.0
aif,4,1,1,1000,10.0,-0.9035815323212105,0.05330478021277872,0.331877251562285,2.9530089639557637,-0.1970884031045711,-1.2887635640962742,-2.0
aif,4,2,1,113,1.1300000000000001,1.4303482957514493,0.5736698040082687,2.145442055839455,3.9841153146355155,0.44473716592786006,-1.2887635640962742,-2.0
aif,4,3,1,61,0.61,3.5789659720003337,0.25690465738457696,4.610824878712031,6.708264994749967,0.1913757467789361,-1.2887635640962742,-2.0
aif,4,4,1,46,0.46,5.428577044528668,0.20430059090214064,6.513040017722801,8.499112053319402,0.049652410892408835,-1.2887635640962742,-2.0
aif,4,5,1,1000,10.0,-0.8911793323590212,0.023529401073543017,0.37405483066371,2.4827284730977537,-0.01727860016379897,-1.2887635640962742,-2.0
aif,4,6,1,65,0.65,3.226983863162486,0.2821992883121689,4.233548138946591,5.663600064777478,0.48469650279914395,-1.2887635640962742,-2.0
aif,4,7,1,1000,10.0,-0.7907546521734532,0.022407851403414964,0.47560106051940615,1.1959778370120442,-0.5303670888073541,-1.2887635640962742,-2.0
aif,4,8,1,101,1.01,2.238048411598757,0.3733935601462199,3.1534184155488116,5.140007408041073,0.3919712783264959,-1.2887635640962742,-2.0
aif,4,9,1,272,2.72,0.08921940699267905,0.20427789547724548,1.1737050756117078,1.7074562173675585,0.48815749727479996,-1.2887635640962742,-2.0
aif,4,10,1,394,3.94,-0.1703257882449063,0.02417215212121013,1.0942656237301578,1.5245868479283042,0.4136021518438211,-1.2887635640962742,-2.0
aif,4,11,1,884,8.84,-0.8198455091944954,0.051058748617472324,0.41785930628430656,1.4292733380944869,0.40134008291862894,-1.2887635640962742,-2.0
aif,4,12,1,59,0.59,4.504785545715401,0.6811116283973973,5.112437481414278,8.069920274872707,0.049863742864396814,-1.2887635640962742,-2.0
aif,4,13,1,781,7.8100000000000005,-0.7459136735496952,0.06439537688707547,0.47845451365950364,2.28017904850497,0.27969374239019473,-1.2887635640962742,-2.0
aif,4,14,1,454,4.54,-0.24978246830642736,0.02118666878188448,1.0177944270079624,1.8610031138469112,0.40627066289868496,-1.2887635640962742,-2.0
aif,4,15,1,303,3.0300000000000002,0.20047348034693058,0.22302514879534854,1.2662118956478563,1.9046107267445398,0.4051146451979074,-1.2887635640962742,-2.0
aif,4,16,1,1000,10.0,-0.8211850076488334,0.021627948250343174,0.4459506081970977,1.1951730581964644,-0.5761454651075012,-1.2887635640962742,-2.0
aif,4,17,1,0,,,,,,,,-2.0
aif,4,18,1,1000,10.0,-0.8702706343271457,0.06850069607148934,0.3499922336976392,2.7238826314481708,0.2285030319746281,-1.2887635640962742,-2.0
aif,4,19,1,615,6.15,-0.6138551064996255,0.07519362128054578,0.599714836316103,1.4985665932033443,0.5237947191761168,-1.2887635640962742,-2.0
aif,4,20,1,66,0.66,3.0525173725675403,0.49842198740503896,3.8428589492587752,6.0396624257013265,-0.1923279313629691,-1.2887635640962742,-2.0
aif,4,21,1,399,3.99,-0.31715593099058115,0.13202175744048011,0.839585875665213,2.38706868665348,0.4888234481453824,-1.2887635640962742,-2.0
aif,4,22,1,94,0.9400000000000001,2.0859488185861377,0.5708910316481535,2.8038213510342582,4.599488170927457,0.7798048095641618,-1.2887635640962742,-2.0
aif,4,23,1,192,1.92,0.876396865513408,0.08740399558423854,2.0777564340254435,2.336802577623492,0.3970657625305641,-1.2887635640962742,-2.0
aif,4,24,1,78,0.78,2.2685462045230995,0.5309905094255843,3.026319259193789,4.990625290190818,0.6378112518017002,-1.2887635640962742,-2.0
bo,0,1,1,2,0.02,20.208786857681172,4.528985044199864,16.968565377577583,,-0.4862344082471025,-1.2887635640962742,-2.0
bo,0,2,1,675,6.75,-0.6250711518766496,0.037814582346077395,0.6258778298735472,,0.27165985953618926,-1.2887635640962742,-2.0
bo,0,3,1,92,0.92,2.9568017142697123,0.2360587358400526,4.0095065425259335,,-0.08532023772071043,-1.2887635640962742,-2.0
bo,0,4,1,259,2.59,0.028444245253956835,0.10669749740017487,1.2105103119500562,,0.1538281673301558,-1.2887635640962742,-2.0
bo,0,5,1,0,,,,,,,,-2.0
bo,0,6,1,22,0.22,9.463126233378524,2.2677752540729452,8.484114543401853,,-0.2849358098961028,-1.2887635640962742,-2.0
bo,0,7,1,48,0.48,6.273541224782038,0.6017504655331521,6.96055432334516,,-0.46383211316233286,-1.2887635640962742,-2.0
bo,0,8,1,1000,10.0,-0.729329163402213,0.06665824730252709,0.49277615339153413,,-0.34732755171268515,-1.2887635640962742,-2.0
bo,0,9,1,21,0.21,9.782866659296227,2.348553686352762,8.72307653703974,,-0.3720278820648177,-1.2887635640962742,-2.0
bo,0,10,1,7,0.07,15.005668385589608,2.352844452721322,13.941587496964562,,-0.5726811926202874,-1.2887635640962742,-2.0
bo,0,11,1,874,8.74,-0.812642681089496,0.05534091770435613,0.4207799653024221,,0.2767551856678306,-1.2887635640962742,-2.0
bo,0,12,1,132,1.32,1.3161572275625353,0.28670607765523903,2.3182147140035707,,0.1645413562442976,-1.2887635640962742,-2.0
bo,0,13,1,22,0.22,10.365151309902114,2.6054536188110706,9.048461255187318,,-0.39851307669899044,-1.2887635640962742,-2.0
bo,0,14,1,154,1.54,0.9011035177435198,0.37611102817157305,1.8137560536682211,,0.14368190711677623,-1.2887635640962742,-2.0
bo,0,15,1,824,8.24,-0.5282673912577174,0.09035475703313921,0.6701414158054176,,-0.0861355014709882,-1.2887635640962742,-2.0
bo,0,16,1,0,,,,,,,,-2.0
bo,0,17,1,9,0.09,15.09890666820538,1.983008454508934,14.40466177779272,,-0.9025779194063137,-1.2887635640962742,-2.0
bo,0,18,1,12,0.12,11.59642222242987,0.2222019353291278,12.662983851197017,,-0.5079418678828621,-1.2887635640962742,-2.0
bo,0,19,1,52,0.52,5.60763823057941,0.5924058518941737,6.30399594278151,,0.13234467055593574,-1.2887635640962742,-2.0
bo,0,20,1,140,1.4000000000000001,1.1957382188976748,0.29215886828221654,2.1923429147117326,,0.025984127092296014,-1.2887635640962742,-2.0
bo,0,21,1,0,,,,,,,,-2.0
bo,0,22,1,12,0.12,12.093363134029882,1.4292470565435569,11.9528796415826,,-0.4411038072888234,-1.2887635640962742,-2.0
bo,0,23,1,113,1.1300000000000001,2.0496796909677775,0.2706269388973744,3.067816316166677,,0.10424031220340042,-1.2887635640962742,-2.0
bo,0,24,1,761,7.61,-0.6926742380018025,0.04630885670515372,0.549780469389318,,0.3590598914455945,-1.2887635640962742,-2.0
bo,0,25,1,0,,,,,,,,-2.0
bo,0,26,1,0,,,,,,,,-2.0
bo,0,27,1,1,0.01,20.237723932886272,2.4887210955584265,19.037766401424122,,-0.5987085400847884,-1.2887635640962742,-2.0
bo,0,28,1,37,0.37,6.203694505579067,0.6242881024715299,6.868169967203811,,0.24924462296814803,-1.2887635640962742,-2.0
bo,0,29,1,0,,,,,,,,-2.0
bo,0,30,1,1,0.01,20.254397528671458,5.610639327340631,15.9325217654271,,-0.6542857278909011,-1.2887635640962742,-2.0
bo,0,31,0,1000,10.0,-1.1037835544009305,0.005689122269527963,0.1792908874258157,,-0.44028242270360746,-1.2887635640962742,-0.9848839694845898
bo,1,1,1,700,7.0,-0.6767167525359566,0.047898831751760206,0.5641479798085574,,0.23163637771751264,-1.2887635640962742,-2.0
bo,1,2,1,1000,10.0,-0.9289719339298508,0.0637114819280567,0.2960801482383668,,0.2117584176830601,-1.2887635640962742,-2.0
bo,1,3,1,52,0.52,4.869085636395392,0.8654465593282256,5.29240264116344,,0.06466515375236502,-1.2887635640962742,-2.0
bo,1,4,1,1000,10.0,-0.8498130330500175,0.025687382357695868,0.4132631486885609,,0.20541529983335108,-1.2887635640962742,-2.0
bo,1,5,1,16,0.16,10.712966812653786,0.8072347401840619,11.194495636565998,,-0.57885698810846,-1.2887635640962742,-2.0
bo,1,6,1,309,3.09,-0.10846522195839059,0.05227162205957364,1.12802672007831,,0.3161065689122553,-1.2887635640962742,-2.0
bo,1,7,1,398,3.98,-0.2959840810259704,0.10634795204366436,0.8864315310266395,,0.5090492958125694,-1.2887635640962742,-2.0
bo,1,8,1,780,7.8,-0.6768830186499499,0.0767286550019568,0.5351518904443675,,0.2743961300817256,-1.2887635640962742,-2.0
bo,1,9,1,32,0.32,7.765810911631484,0.8440788800491696,8.210495595678589,,-0.21909523430880562,-1.2887635640962742,-2.0
bo,1,10,1,13,0.13,13.562647873855717,2.6842626739467477,12.167148764005244,,0.05441354770644491,-1.2887635640962742,-2.0
bo,1,11,1,65,0.65,3.298490835612397,0.21484762444463193,4.372406775264039,,0.2828356797435328,-1.2887635640962742,-2.0
bo,1,12,1,101,1.01,2.627388008959837,0.29409498289883035,3.622056590157281,,-0.11426008112555322,-1.2887635640962742,-2.0
bo,1,13,1,45,0.45,5.454620223915353,1.5889528173997398,5.154430970611887,,0.041984519786240154,-1.2887635640962742,-2.0
bo,1,14,1,722,7.22,-0.6659883833089154,0.02249535572724148,0.6002798250601173,,0.2669199892094188,-1.2887635640962742,-2.0
bo,1,15,1,1000,10.0,-0.8656682949749194,0.049857957948631376,0.37323731117272346,,0.2143181370213467,-1.2887635640962742,-2.0
bo,1,16,1,1000,10.0,-0.8994874628835328,0.013248030936654005,0.3760280702760875,,0.335044621107124,-1.2887635640962742,-2.0
bo,1,17,1,1000,10.0,-0.8104662232282436,0.03737807344184516,0.44091926742618553,,-0.3496713693442072,-1.2887635640962742,-2.0
bo,1,18,1,107,1.07,1.6063869756101583,0.059640009486899896,2.8355105302195325,,0.31118279596587917,-1.2887635640962742,-2.0
bo,1,19,1,108,1.08,1.6153001071944753,0.31590299943665684,2.5881606718540926,,0.3028148873018271,-1.2887635640962742,-2.0
bo,2,1,1,0,,,,,,,,-2.0
bo,2,2,1,171,1.71,0.6605852112497479,0.035824255135959736,1.9135245202100624,,0.07730538592538709,-1.2887635640962742,-2.0
bo,2,3,1,21,0.21,9.388597255128555,0.521005973335132,10.156354845889698,,-0.5669141949547752,-1.2887635640962742,-2.0
bo,2,4,1,8,0.08,15.548411966437332,3.7926837395574156,13.044491790976192,,-0.275421011696051,-1.2887635640962742,-2.0
bo,2,5,1,889,8.89,-0.7722413920908742,0.032947157130294946,0.48357501487510507,,0.13276365589672098,-1.2887635640962742,-2.0
bo,2,6,1,12,0.12,13.067116490547763,3.678633188463122,10.677246866180916,,-0.3122660964080188,-1.2887635640962742,-2.0
bo,2,7,1,0,,,,,,,,-2.0
bo,2,8,1,1000,10.0,-0.8694306863030619,0.034916667874355545,0.3844162099188568,,-0.5673833651710073,-1.2887635640962742,-2.0
bo,2,9,1,22,0.22,10.698078352410901,2.7963448751845417,9.190497041322635,,0.44077842991868244,-1.2887635640962742,-2.0
bo,2,10,1,55,0.55,4.7804068753414,0.6402465126794379,5.4289239267582365,,-0.359114080375418,-1.2887635640962742,-2.0
bo,2,11,1,853,8.53,-0.7620310617536901,0.03325194883019427,0.49348055351238995,,0.3114804467144604,-1.2887635640962742,-2.0
bo,2,12,1,52,0.52,4.378621808447586,0.2650753868534539,5.402309985690406,,-0.4310234683389099,-1.2887635640962742,-2.0
bo,2,13,1,0,,,,,,,,-2.0
bo,2,14,1,0,,,,,,,,-2.0
bo,2,15,1,0,,,,,,,,-2.0
bo,2,16,1,0,,,,,,,,-2.0
bo,2,17,1,26,0.26,7.915102656355443,0.20000735309865186,9.003858867353065,,-0.4968464523038799,-1.2887635640962742,-2.0
bo,2,18,1,1,0.01,18.10706419669639,1.4941694050968122,17.90165835569585,,-1.2834719345581482,-1.2887635640962742,-2.0
bo,2,19,1,10,0.1,14.872707260356606,3.3095381458831183,12.851932678569764,,-0.3669235312463109,-1.2887635640962742,-2.0
bo,2,20,1,57,0.5700000000000001,4.214560616497502,0.2865890488939344,5.216735131699841,,-0.3031224628395995,-1.2887635640962742,-2.0
bo,2,21,1,0,,,,,,,,-2.0
bo,2,22,1,2,0.02,19.760179917106637,5.630296006804549,15.418647474398362,,-0.42395600336370887,-1.2887635640962742,-2.0
bo,2,23,1,10,0.1,13.525053496482798,1.9228276117552618,12.890989448823811,,-0.677587153289542,-1.2887635640962742,-2.0
bo,2,24,1,0,,,,,,,,-2.0
bo,2,25,1,364,3.64,-0.19933799445561995,0.16290828081580078,0.9265172888248535,,0.285011981724049,-1.2887635640962742,-2.0
bo,2,26,1,50,0.5,4.298427805937157,0.2887612949584249,5.298430075075006,,0.4182712444825158,-1.2887635640962742,-2.0
bo,2,27,1,441,4.41,-0.2641287720653358,0.05714476172862833,0.9674900303023101,,0.23285005555238492,-1.2887635640962742,-2.0
bo,2,28,1,17,0.17,11.986930407064897,2.8256096755211892,10.450084295639982,,-0.7413409595426002,-1.2887635640962742,-2.0
bo,2,29,1,43,0.43,6.436597186211233,0.5983008868820029,7.1270598634255045,,-0.49298726095298345,-1.2887635640962742,-2.0
bo,2,30,1,198,1.98,0.4927028222140446,0.19432909219439962,1.5871372941159192,,0.13816255296782481,-1.2887635640962742,-2.0
bo,2,31,0,123,1.23,-1.0212400263192327,0.0015302310802378432,0.2659933066968036,,0.26144767486030995,-1.2887635640962742,-0.592119135818516
bo,3,1,1,477,4.7700000000000005,-0.4899219200241416,0.039612384080170364,0.7592292599919623,,0.3077315528333725,-1.2887635640962742,-2.0
bo,3,2,1,62,0.62,3.5608507051952722,0.415002026526755,4.434612242764791,,0.17813999786230242,-1.2887635640962742,-2.0
bo,3,3,1,436,4.36,-0.4763639034444196,0.03745570674893497,0.7749439539029197,,0.36422691236058297,-1.2887635640962742,-2.0
bo,3,4,1,966,9.66,-0.8018463484228772,0.02118490360512812,0.465732312068269,,0.34873065598739156,-1.2887635640962742,-2.0
bo,3,5,1,153,1.53,0.9277634439470936,0.2801324522113964,1.9363945558319715,,0.294101381010476,-1.2887635640962742,-2.0
bo,3,6,1,979,9.790000000000001,-0.8929432901513956,0.008684774778863183,0.3871354991660155,,0.46910134408967824,-1.2887635640962742,-2.0
bo,3,7,1,66,0.66,4.041495113456343,0.7308629021933587,4.599395775359259,,0.5497434719751402,-1.2887635640962742,-2.0
bo,3,8,1,137,1.37,1.2489524105805498,0.2895799809366594,2.248135993740165,,0.25762327953376246,-1.2887635640962742,-2.0
bo,3,9,1,275,2.75,0.07551218433032525,0.07288545563118862,1.2913902927954108,,0.4264130497872941,-1.2887635640962742,-2.0
bo,3,10,1,94,0.9400000000000001,2.5204898356957726,0.33138424383267606,3.477869155959371,,0.46280566787386157,-1.2887635640962742,-2.0
bo,3,11,1,918,9.18,-0.7583029576228772,0.041338663091591586,0.48912194338180537,,0.12231318076472542,-1.2887635640962742,-2.0
bo,3,12,1,227,2.27,0.20866793290936636,0.11514839056383627,1.3822831064418044,,0.2717426353187238,-1.2887635640962742,-2.0
bo,3,13,1,333,3.33,-0.20426184302152994,0.09288106111231863,0.9916206599624257,,0.395399600077133,-1.2887635640962742,-2.0
bo,3,14,1,1000,10.0,-0.8560447464787941,0.031227807623009907,0.40149100999447024,,0.20425776014889777,-1.2887635640962742,-2.0
bo,3,15,1,56,0.56,3.779219760209556,0.18853979425500286,4.879443530050827,,0.04518432684762292,-1.2887635640962742,-2.0
bo,3,16,1,61,0.61,3.1433090198788802,0.41085756816906127,4.021215015806093,,0.3268271976715551,-1.2887635640962742,-2.0
bo,3,17,1,94,0.9400000000000001,3.192348935022439,0.2765333191459291,4.204579179972784,,0.11892725320853785,-1.2887635640962742,-2.0
bo,3,18,1,341,3.41,-0.11927124706988512,0.11171710226417295,1.0577752147622161,,0.44576055357166317,-1.2887635640962742,-2.0
bo,3,19,1,166,1.6600000000000001,0.6955485426193941,0.03898917403713133,1.945322932678537,,0.2072695694727342,-1.2887635640962742,-2.0
bo,3,20,1,361,3.61,-0.2982027629940256,0.07842322650936927,0.9121375745928794,,0.2227578842157226,-1.2887635640962742,-2.0
bo,3,21,1,320,3.2,-0.11359974849331622,0.06677022377884209,1.108393591824116,,0.46415438250148056,-1.2887635640962742,-2.0
bo,3,22,1,1000,10.0,-0.7849938113279891,0.019348726558554748,0.48442102620973043,,-0.040168046393718924,-1.2887635640962742,-2.0
bo,3,23,1,154,1.54,1.0510098948498776,0.08533703583343472,2.254436423112717,,0.34486306793576654,-1.2887635640962742,-2.0
bo,3,24,1,69,0.6900000000000001,4.134885276798313,0.0661104134071219,5.357538427487465,,-0.13335321346273246,-1.2887635640962742,-2.0
bo,3,25,1,290,2.9,-0.14112565502347296,0.1544892277767425,0.9931486812960588,,0.37717238345410925,-1.2887635640962742,-2.0
bo,3,26,1,1000,10.0,-0.9056058592172463,0.040321971185298,0.3428357336937299,,0.3460495227748571,-1.2887635640962742,-2.0
bo,3,27,1,49,0.49,5.181441881325539,0.5118199781744942,5.958385467247319,,-0.1013524814253436,-1.2887635640962742,-2.0
bo,3,28,1,55,0.55,3.8705221261679847,0.7757245824826843,4.383561107781574,,0.16253827740130675,-1.2887635640962742,-2.0
bo,3,29,0,488,4.88,-1.2624385057152554,0.0012018326995366876,0.025123225681482068,,0.7360192859576268,-1.2887635640962742,0.5405997755662678
bo,4,1,1,270,2.7,0.0743017407946871,0.11129918891603781,1.2517661159749236,,0.2834065217292407,-1.2887635640962742,-2.0
bo,4,2,1,1000,10.0,-0.8627247758780001,0.07450140729440861,0.35153738092386555,,0.09078731160279936,-1.2887635640962742,-2.0
bo,4,3,1,1000,10.0,-0.9132951832101696,0.05216616785352225,0.32330221303258244,,-0.4692294486819409,-1.2887635640962742,-2.0
bo,4,4,1,1000,10.0,-0.8776191636175015,0.03138171688576887,0.37976268359300386,,-0.3224907798107229,-1.2887635640962742,-2.0
bo,4,5,1,84,0.84,2.15864370837442,0.557607068003213,2.8898002044674813,,0.4770848358481069,-1.2887635640962742,-2.0
bo,4,6,1,1000,10.0,-0.7566742140180487,0.057583589583762355,0.47450576049446325,,-0.27496632285062833,-1.2887635640962742,-2.0
bo,4,7,1,415,4.15,-0.2599466604241425,0.0418553724128769,0.9869615312592548,,0.5156921239915004,-1.2887635640962742,-2.0
bo,4,8,1,303,3.0300000000000002,-0.09244713344268929,0.022730432455514572,1.1735859981980703,,0.39805647963513824,-1.2887635640962742,-2.0
bo,4,9,1,550,5.5,-0.4860885564605495,0.09521428602628333,0.7074607216094414,,0.5337086549789027,-1.2887635640962742,-2.0
bo,4,10,1,1000,10.0,-0.8508117687047583,0.060373191612709445,0.3775786037788066,,0.07750415639183994,-1.2887635640962742,-2.0
bo,4,11,1,115,1.1500000000000001,1.4691340286217482,0.21587540279441417,2.542022189923608,,0.2749518869822383,-1.2887635640962742,-2.0
bo,4,12,1,70,0.7000000000000001,2.3289489752209,0.21024739033463366,3.4074651489825403,,0.31650163126521486,-1.2887635640962742,-2.0
bo,4,13,0,259,2.59,-1.2197920301987537,0.0028777971262913295,0.06609373677122911,,0.5173477267435792,-1.2887635640962742,0.34134187703317553
esc,0,1,1,2,0.02,20.208786857681172,4.528985044199864,16.968565377577583,,-0.4862344082471025,-1.2887635640962742,-2.0
esc,0,2,1,261,2.61,0.14625552778737783,0.17019509296907256,1.2648239989145795,,0.23572985691016912,-1.2887635640962742,-2.0
esc,0,3,1,46,0.46,5.719022555321769,0.7783994171407833,6.229386702277259,,-0.28740885854099424,-1.2887635640962742,-2.0
esc,0,4,1,49,0.49,5.085045690716959,0.736148406746272,5.637660848066961,,0.008558503465952395,-1.2887635640962742,-2.0
esc,0,5,1,21,0.21,9.870657625639378,1.722585235799301,9.436835953936352,,-0.23683980563544485,-1.2887635640962742,-2.0
esc,0,6,1,286,2.86,-0.10964531870586969,0.06224071891774843,1.116877526472656,,0.19402079150929813,-1.2887635640962742,-2.0
esc,0,7,1,322,3.22,-0.11339025178275608,0.08301586560292684,1.0923574467105914,,0.2092353518858609,-1.2887635640962742,-2.0
esc,0,8,1,48,0.48,5.298151924929057,0.8828300515236936,5.704085437501637,,-0.05015701474835064,-1.2887635640962742,-2.0
esc,0,9,1,41,0.41000000000000003,5.975868270822924,1.0450579872966526,6.219573847622546,,0.2995867519397012,-1.2887635640962742,-2.0
esc,0,10,1,89,0.89,1.6578352253685462,0.14059505857260418,2.806003730892216,,-0.4774458231070134,-1.2887635640962742,-2.0
esc,0,11,1,148,1.48,1.106875784361874,0.09535316305657471,2.3002861854015735,,0.11281625592654236,-1.2887635640962742,-2.0
esc,0,12,1,18,0.18,10.85527222092521,1.7061310146749,10.437904770346584,,-0.2972217830843195,-1.2887635640962742,-2.0
esc,0,13,1,18,0.18,10.465320984278808,1.7177447219646977,10.036339826410385,,-0.12263138942246957,-1.2887635640962742,-2.0
esc,0,14,1,1000,10.0,-0.8629113383908644,0.022797308106822962,0.4030549175985869,,0.07359877826525714,-1.2887635640962742,-2.0
esc,0,15,1,168,1.68,0.6446727523467051,0.2558663523873479,1.6775699640556314,,0.3010700867474365,-1.2887635640962742,-2.0
esc,0,16,1,96,0.96,2.447074085127161,0.40421554338603843,3.331622105837397,,0.07506882391448132,-1.2887635640962742,-2.0
esc,0,17,1,25,0.25,7.935661207129528,0.6894231647862581,8.535001606439545,,-0.22442085442779372,-1.2887635640962742,-2.0
esc,0,18,1,170,1.7,0.7351330439949135,0.23572972400243608,1.7881668840887515,,0.19820175736302809,-1.2887635640962742,-2.0
esc,0,19,1,28,0.28,6.979284768350072,0.2817348697394878,7.986313462706858,,-0.21684442302468002,-1.2887635640962742,-2.0
esc,0,20,1,9,0.09,15.653918120875133,3.4301074077986646,13.512574277172742,,-0.36287396322848176,-1.2887635640962742,-2.0
esc,0,21,1,27,0.27,9.160200992487349,1.6720811060849543,8.77688345049867,,-0.14914181153089986,-1.2887635640962742,-2.0
esc,0,22,1,48,0.48,5.1129939036969265,0.6613248891390752,5.740432578654126,,-0.094947843258203,-1.2887635640962742,-2.0
esc,0,23,1,304,3.04,-0.1442383187003482,0.026443670761327465,1.1180815746345987,,0.1860880837094901,-1.2887635640962742,-2.0
esc,0,24,1,25,0.25,8.385387176914511,0.9030884048671439,8.771062336143642,,-0.1982463337482317,-1.2887635640962742,-2.0
esc,0,25,1,155,1.55,0.8989984988377311,0.2579725993696961,1.9297894635643094,,0.32696598298693297,-1.2887635640962742,-2.0
esc,0,26,1,30,0.3,7.469582664400547,0.44119619536175947,8.31715003313506,,-0.31282066681229304,-1.2887635640962742,-2.0
esc,0,27,1,35,0.35000000000000003,7.368505629548069,0.8465177264698305,7.810751467174512,,-0.23583505214652217,-1.2887635640962742,-2.0
esc,0,28,1,44,0.44,5.5740071047263156,0.6833689407412472,6.179401728081342,,-0.10100413320010215,-1.2887635640962742,-2.0
esc,0,29,1,1,0.01,18.6687910510537,2.368551574804574,17.5890030403454,,-0.7472708174619355,-1.2887635640962742,-2.0
esc,0,30,1,32,0.32,6.625157699953924,0.6343240741226743,7.279597189927523,,-0.1849408433482296,-1.2887635640962742,-2.0
esc,0,31,1,798,7.98,-0.7468473170032558,0.024740801853680817,0.5171754452393377,,0.1243684898111488,-1.2887635640962742,-2.0
esc,0,32,1,110,1.1,1.4062404164198494,0.3409522703207194,2.3540517101954044,,0.6504571775027072,-1.2887635640962742,-2.0
esc,0,33,1,38,0.38,6.873340770973797,0.7745356634412459,7.387568671628825,,-0.5613456369599189,-1.2887635640962742,-2.0
esc,0,34,1,19,0.19,9.358536753545243,1.3355729052243088,9.31172741241721,,-0.2032400463961799,-1.2887635640962742,-2.0
esc,1,1,1,700,7.0,-0.6767167525359566,0.047898831751760206,0.5641479798085574,,0.23163637771751264,-1.2887635640962742,-2.0
esc,1,2,1,284,2.84,-0.054523155786860844,0.12666969446618978,1.1075707138432236,,0.3357797469800935,-1.2887635640962742,-2.0
