seed,method,trigger,triggered,fell,reached_end,dist,t_end,bands_crossed,trigger_t,fall_t,n_triggers,n_proposals,n_pauses,n_windows,mean_J,win_to_good,mean_tip,max_tip,mean_vx,baseline_ce,npz
68,grid,cusum,1,1,0,18.646578034887064,31.19,2,30.900000000000002,31.19,1,1,0,1,-2.0,-1,1.460803960128532,55.416195020916774,0.6036521472405935,0.22755555555555557,runs/nat_seed68_grid_cusum.npz
68,marxefe,cusum,1,1,0,18.64598887532769,31.19,2,30.900000000000002,31.19,1,1,0,1,-2.0,-1,1.4610631921038184,57.018158970699055,0.6036309544506877,0.22755555555555557,runs/nat_seed68_marxefe_cusum.npz
68,noadapt,cusum,1,1,0,18.646578034887064,31.19,2,30.900000000000002,31.19,1,1,0,1,-2.0,-1,1.460803960128532,55.416195020916774,0.6036521472405935,0.22755555555555557,runs/nat_seed68_noadapt_cusum.npz
68,oracle,cusum,0,1,0,37.0335540627059,63.64,5,nan,63.64,4,0,0,0,nan,-1,1.6334683672647201,57.306848824412114,0.5855555424266297,0.22755555555555557,runs/nat_seed68_oracle_cusum.npz
69,bo,cusum,1,1,0,13.790041666937693,24.04,2,20.0,24.04,2,3,0,3,-0.14032131075772059,0,5.56138766003008,74.72568789404461,0.5771135925796562,0.22755555555555557,runs/nat_seed69_bo_cusum.npz
69,grid,cusum,1,1,0,13.441133223602801,23.54,2,20.0,23.54,2,3,0,3,-0.22516432090957203,0,5.796968822669056,73.73248317728886,0.5741184736196033,0.22755555555555557,runs/nat_seed69_grid_cusum.npz
69,marxefe,cusum,1,1,0,29.22050416964936,52.63,4,20.0,52.63,4,11,1,22,0.6877989634827881,0,4.535265710550964,37.694638029973646,0.5553992321178223,0.22755555555555557,runs/nat_seed69_marxefe_cusum.npz
69,noadapt,cusum,1,0,1,44.005747931454025,77.46000000000001,6,20.0,nan,2,8,1,38,0.8501337370592282,0,3.4137113758985036,21.30411677885426,0.5688281618912681,0.22755555555555557,runs/nat_seed69_noadapt_cusum.npz
69,oracle,cusum,0,1,0,33.85697450791727,64.52,5,nan,64.52,2,0,0,0,nan,-1,4.1965184714014,58.514451776417054,0.5250304870622721,0.22755555555555557,runs/nat_seed69_oracle_cusum.npz
70,bo,cusum,1,1,0,6.216858444652715,11.51,1,8.77,11.51,1,2,0,2,-0.7302333858498313,0,10.004429882487631,73.13626569585949,0.5359587743461832,0.22755555555555557,runs/nat_seed70_bo_cusum.npz
70,grid,cusum,1,1,0,7.03298653605086,12.97,1,8.77,12.97,1,3,0,3,-0.24071531606113986,0,9.847709151908468,81.68861857047222,0.5394690333078445,0.22755555555555557,runs/nat_seed70_grid_cusum.npz
70,marxefe,cusum,1,1,0,9.374396919186687,30.060000000000002,1,8.77,30.060000000000002,2,15,0,15,-0.1925444529422912,0,11.02041150886966,48.34311827227152,0.28157194309055106,0.22755555555555557,runs/nat_seed70_marxefe_cusum.npz
70,noadapt,cusum,1,1,0,24.665656446186627,47.45,3,8.77,47.45,3,22,2,26,0.5806216510375506,0,9.999487808139978,57.714234708794585,0.5174939457381967,0.22755555555555557,runs/nat_seed70_noadapt_cusum.npz
70,oracle,cusum,0,1,0,24.851222023330482,48.4,3,nan,48.4,3,0,0,0,nan,-1,9.940148775232359,62.293124744404615,0.5138816001514971,0.22755555555555557,runs/nat_seed70_oracle_cusum.npz
71,bo,cusum,1,1,0,25.275278082283315,46.4,3,38.12,46.4,3,6,0,6,-0.5874205546679119,0,3.228096949564387,73.91490655006133,0.5441170031877699,0.22755555555555557,runs/nat_seed71_bo_cusum.npz
71,grid,cusum,1,1,0,23.613102968074724,40.730000000000004,3,38.12,40.730000000000004,2,2,0,2,-0.7096421997533031,0,2.004777004416053,78.49165791357083,0.5822254202704162,0.22755555555555557,runs/nat_seed71_grid_cusum.npz
