slope_deg,seed,method,trigger,triggered,fell,trigger_t,fall_t,squash_t,t_surv,n_windows,mean_J,best_J,win_to_good,n_proposals,n_pauses,n_triggers,max_roll,dist_on_slope,baseline_ce,npz
10.0,0,bo,dt,1,1,34.31,36.410000000000004,nan,2.1,2,-1.4694618278003544,-0.9389236556007086,-1,2,0,1,72.74516076854587,0.11303856195370088,2.2755555555555556,runs/slope10_seed0_bo_dt.npz
10.0,0,grid,dt,1,1,34.31,36.410000000000004,nan,2.1,2,-1.4694618278003544,-0.9389236556007086,-1,2,0,1,72.74516076854587,0.11303856195370088,2.2755555555555556,runs/slope10_seed0_grid_dt.npz
10.0,0,marxefe,dt,1,1,34.31,36.81,0.96,2.5,2,-1.2213412446524627,-0.4426824893049256,-1,2,0,1,72.12273684626223,0.2613141273431019,2.2755555555555556,runs/slope10_seed0_marxefe_dt.npz
10.0,0,noadapt,dt,1,1,34.31,36.410000000000004,nan,2.1,2,-1.4694618278003544,-0.9389236556007086,-1,2,0,1,72.74516076854587,0.11303856195370088,2.2755555555555556,runs/slope10_seed0_noadapt_dt.npz
10.0,0,oracle,dt,1,1,34.31,36.89,nan,2.58,2,-1.3411731236756343,-0.6823462473512687,-1,2,0,1,71.75402840322056,0.13903038395475775,2.2755555555555556,runs/slope10_seed0_oracle_dt.npz
10.0,1,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed1_bo_dt.npz
10.0,1,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed1_grid_dt.npz
10.0,1,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed1_marxefe_dt.npz
10.0,1,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed1_noadapt_dt.npz
10.0,1,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed1_oracle_dt.npz
10.0,2,bo,dt,1,1,25.67,28.16,0.76,2.49,2,-1.1671526161498542,-0.33430523229970843,-1,2,0,1,73.03153969015493,0.290099911263459,2.2755555555555556,runs/slope10_seed2_bo_dt.npz
10.0,2,grid,dt,1,1,25.67,28.16,0.76,2.49,2,-1.1671526161498542,-0.33430523229970843,-1,2,0,1,73.03153969015493,0.290099911263459,2.2755555555555556,runs/slope10_seed2_grid_dt.npz
10.0,2,marxefe,dt,1,1,25.67,28.39,0.88,2.72,2,-1.1988548750057837,-0.3977097500115676,-1,2,0,1,73.11264870541892,0.3322218787393556,2.2755555555555556,runs/slope10_seed2_marxefe_dt.npz
10.0,2,noadapt,dt,1,1,25.67,28.16,0.76,2.49,2,-1.1671526161498542,-0.33430523229970843,-1,2,0,1,73.03153969015493,0.290099911263459,2.2755555555555556,runs/slope10_seed2_noadapt_dt.npz
10.0,2,oracle,dt,1,1,25.67,33.18,0.61,7.51,6,-1.1099431980315133,0.16334535680543105,0,6,0,1,24.867303433461316,1.243626556679276,2.2755555555555556,runs/slope10_seed2_oracle_dt.npz
10.0,3,bo,dt,1,1,28.52,30.16,nan,1.6400000000000001,2,-1.8034593538714636,-1.6069187077429272,-1,2,0,1,73.02961832878756,0.03823243781829255,2.2755555555555556,runs/slope10_seed3_bo_dt.npz
10.0,3,grid,dt,1,1,28.52,30.16,nan,1.6400000000000001,2,-1.8034593538714636,-1.6069187077429272,-1,2,0,1,73.02961832878756,0.03823243781829255,2.2755555555555556,runs/slope10_seed3_grid_dt.npz
10.0,3,marxefe,dt,1,1,28.52,30.04,nan,1.52,2,-2.065628392446923,-2.0,-1,2,0,1,72.61698788632872,-0.007844444003852757,2.2755555555555556,runs/slope10_seed3_marxefe_dt.npz
10.0,3,noadapt,dt,1,1,28.52,30.16,nan,1.6400000000000001,2,-1.8034593538714636,-1.6069187077429272,-1,2,0,1,73.02961832878756,0.03823243781829255,2.2755555555555556,runs/slope10_seed3_noadapt_dt.npz
10.0,3,oracle,dt,1,1,28.52,30.98,nan,2.46,2,-1.4246628812618458,-0.8493257625236917,-1,2,0,1,73.9397679938548,0.0893287006785819,2.2755555555555556,runs/slope10_seed3_oracle_dt.npz
10.0,4,bo,dt,1,1,29.02,31.560000000000002,0.19,2.54,2,-1.116706192252964,-0.23341238450592772,-1,2,0,1,73.28991301203048,0.3462921669134946,2.2755555555555556,runs/slope10_seed4_bo_dt.npz
10.0,4,grid,dt,1,1,29.02,31.560000000000002,0.19,2.54,2,-1.116706192252964,-0.23341238450592772,-1,2,0,1,73.28991301203048,0.3462921669134946,2.2755555555555556,runs/slope10_seed4_grid_dt.npz
10.0,4,marxefe,dt,1,1,29.02,31.69,0.17,2.67,2,-1.1430869762349691,-0.2861739524699385,-1,2,0,1,69.96555732299112,0.2984544744880342,2.2755555555555556,runs/slope10_seed4_marxefe_dt.npz
10.0,4,noadapt,dt,1,1,29.02,31.560000000000002,0.19,2.54,2,-1.116706192252964,-0.23341238450592772,-1,2,0,1,73.28991301203048,0.3462921669134946,2.2755555555555556,runs/slope10_seed4_noadapt_dt.npz
10.0,4,oracle,dt,1,1,29.02,34.65,0.34,5.63,4,-0.5063554591964167,0.20877340688307178,0,4,0,2,71.84747266485869,1.8939999577843594,2.2755555555555556,runs/slope10_seed4_oracle_dt.npz
10.0,5,bo,dt,1,1,33.01,34.43,nan,1.42,1,-2.0,-2.0,-1,1,0,1,68.5358926914953,-0.12030147762706989,2.2755555555555556,runs/slope10_seed5_bo_dt.npz
10.0,5,grid,dt,1,1,33.01,34.43,nan,1.42,1,-2.0,-2.0,-1,1,0,1,68.5358926914953,-0.12030147762706989,2.2755555555555556,runs/slope10_seed5_grid_dt.npz
10.0,5,marxefe,dt,1,1,33.01,34.37,nan,1.36,1,-2.0,-2.0,-1,1,0,1,72.45589596375036,-0.0643096920588615,2.2755555555555556,runs/slope10_seed5_marxefe_dt.npz
10.0,5,noadapt,dt,1,1,33.01,34.43,nan,1.42,1,-2.0,-2.0,-1,1,0,1,68.5358926914953,-0.12030147762706989,2.2755555555555556,runs/slope10_seed5_noadapt_dt.npz
10.0,5,oracle,dt,1,1,33.01,34.58,nan,1.57,2,-2.1485520476522795,-2.0,-1,2,0,1,71.94183841760045,-0.09681941001822558,2.2755555555555556,runs/slope10_seed5_oracle_dt.npz
10.0,6,bo,dt,1,0,38.07,nan,0.18,20.0,1,-0.4271132690436501,-0.4271132690436501,-1,2,0,1,12.931638138461338,0.5848654937884525,2.2755555555555556,runs/slope10_seed6_bo_dt.npz
10.0,6,grid,dt,1,0,38.07,nan,0.18,20.0,1,-0.4271132690436501,-0.4271132690436501,-1,2,0,1,12.931638138461338,0.5848654937884525,2.2755555555555556,runs/slope10_seed6_grid_dt.npz
10.0,6,marxefe,dt,1,0,38.07,nan,0.18,20.0,1,-0.26936939234482005,-0.26936939234482005,-1,2,0,1,17.322881509914048,0.6029133436713359,2.2755555555555556,runs/slope10_seed6_marxefe_dt.npz
10.0,6,noadapt,dt,1,0,38.07,nan,0.18,20.0,1,-0.4271132690436501,-0.4271132690436501,-1,2,0,1,12.931638138461338,0.5848654937884525,2.2755555555555556,runs/slope10_seed6_noadapt_dt.npz
10.0,6,oracle,dt,1,0,38.07,nan,0.38,20.0,1,0.23023558318304327,0.23023558318304327,0,2,0,1,9.703607204659328,1.2090972284027721,2.2755555555555556,runs/slope10_seed6_oracle_dt.npz
10.0,7,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed7_bo_dt.npz
10.0,7,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed7_grid_dt.npz
10.0,7,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed7_marxefe_dt.npz
10.0,7,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed7_noadapt_dt.npz
10.0,7,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed7_oracle_dt.npz
10.0,8,bo,dt,1,1,31.62,34.480000000000004,0.17,2.86,2,-1.1684835972926662,-0.3369671945853323,-1,2,0,1,73.56826027643905,0.3147306706903503,2.2755555555555556,runs/slope10_seed8_bo_dt.npz
10.0,8,grid,dt,1,1,31.62,34.480000000000004,0.17,2.86,2,-1.1684835972926662,-0.3369671945853323,-1,2,0,1,73.56826027643905,0.3147306706903503,2.2755555555555556,runs/slope10_seed8_grid_dt.npz
10.0,8,marxefe,dt,1,1,31.62,35.2,0.17,3.58,3,-1.1355542997239778,-0.28331911490127515,-1,3,0,1,74.0831224364455,0.5186004382129639,2.2755555555555556,runs/slope10_seed8_marxefe_dt.npz
10.0,8,noadapt,dt,1,1,31.62,34.480000000000004,0.17,2.86,2,-1.1684835972926662,-0.3369671945853323,-1,2,0,1,73.56826027643905,0.3147306706903503,2.2755555555555556,runs/slope10_seed8_noadapt_dt.npz
10.0,8,oracle,dt,1,1,31.62,37.15,0.18,5.53,4,-0.8527358208639771,0.1117692626506761,0,4,0,1,69.61684888369115,1.12371095904399,2.2755555555555556,runs/slope10_seed8_oracle_dt.npz
10.0,9,bo,dt,1,1,37.13,38.49,nan,1.36,1,-2.0,-2.0,-1,1,0,1,73.92208818351006,-0.07964682162025483,2.2755555555555556,runs/slope10_seed9_bo_dt.npz
10.0,9,grid,dt,1,1,37.13,38.49,nan,1.36,1,-2.0,-2.0,-1,1,0,1,73.92208818351006,-0.07964682162025483,2.2755555555555556,runs/slope10_seed9_grid_dt.npz
10.0,9,marxefe,dt,1,1,37.13,38.49,nan,1.36,1,-2.0,-2.0,-1,1,0,1,72.33450098955548,-0.05392302559399553,2.2755555555555556,runs/slope10_seed9_marxefe_dt.npz
10.0,9,noadapt,dt,1,1,37.13,38.49,nan,1.36,1,-2.0,-2.0,-1,1,0,1,73.92208818351006,-0.07964682162025483,2.2755555555555556,runs/slope10_seed9_noadapt_dt.npz
10.0,9,oracle,dt,1,1,37.13,38.34,nan,1.21,1,-2.0,-2.0,-1,1,0,1,74.72386702214563,0.05991688325804745,2.2755555555555556,runs/slope10_seed9_oracle_dt.npz
10.0,10,bo,dt,1,1,30.18,31.51,nan,1.33,1,-2.0,-2.0,-1,1,0,1,70.952962535079,-0.07739404237371872,2.2755555555555556,runs/slope10_seed10_bo_dt.npz
10.0,10,grid,dt,1,1,30.18,31.51,nan,1.33,1,-2.0,-2.0,-1,1,0,1,70.952962535079,-0.07739404237371872,2.2755555555555556,runs/slope10_seed10_grid_dt.npz
10.0,10,marxefe,dt,1,1,30.18,31.57,nan,1.3900000000000001,1,-2.0,-2.0,-1,1,0,1,72.59155265193267,-0.1103170308055752,2.2755555555555556,runs/slope10_seed10_marxefe_dt.npz
10.0,10,noadapt,dt,1,1,30.18,31.51,nan,1.33,1,-2.0,-2.0,-1,1,0,1,70.952962535079,-0.07739404237371872,2.2755555555555556,runs/slope10_seed10_noadapt_dt.npz
10.0,10,oracle,dt,1,1,30.18,32.58,nan,2.4,2,-1.3036864276255982,-0.6073728552511964,-1,2,0,1,72.13523620121424,0.2823359853367826,2.2755555555555556,runs/slope10_seed10_oracle_dt.npz
10.0,11,bo,dt,1,1,27.1,29.78,0.26,2.68,2,-1.1994940174657684,-0.3989880349315368,-1,2,0,1,73.89467642356776,0.29111756182519244,2.2755555555555556,runs/slope10_seed11_bo_dt.npz
10.0,11,grid,dt,1,1,27.1,29.78,0.26,2.68,2,-1.1994940174657684,-0.3989880349315368,-1,2,0,1,73.89467642356776,0.29111756182519244,2.2755555555555556,runs/slope10_seed11_grid_dt.npz
10.0,11,marxefe,dt,1,1,27.1,28.86,0.24,1.76,2,-1.7110355962885726,-1.422071192577145,-1,2,0,1,73.4073663406319,0.03135150970075884,2.2755555555555556,runs/slope10_seed11_marxefe_dt.npz
10.0,11,noadapt,dt,1,1,27.1,29.78,0.26,2.68,2,-1.1994940174657684,-0.3989880349315368,-1,2,0,1,73.89467642356776,0.29111756182519244,2.2755555555555556,runs/slope10_seed11_noadapt_dt.npz
10.0,11,oracle,dt,1,1,27.1,30.080000000000002,1.34,2.98,2,-1.1480997078368504,-0.296199415673701,-1,2,0,1,72.95928601208243,0.5480231093760306,2.2755555555555556,runs/slope10_seed11_oracle_dt.npz
10.0,12,bo,dt,1,1,29.900000000000002,33.3,nan,3.4,3,-1.1992371533438888,-0.4858719954192571,-1,3,0,1,71.07383103999359,0.4187301695494572,2.2755555555555556,runs/slope10_seed12_bo_dt.npz
10.0,12,grid,dt,1,1,29.900000000000002,33.29,nan,3.39,3,-1.1992371533438888,-0.4858719954192571,-1,3,0,1,70.86751270785236,0.40954238062491655,2.2755555555555556,runs/slope10_seed12_grid_dt.npz
10.0,12,marxefe,dt,1,1,29.900000000000002,31.86,0.12,1.96,2,-1.4662752805324388,-0.9325505610648777,-1,2,0,1,71.433687217338,0.13363231073906512,2.2755555555555556,runs/slope10_seed12_marxefe_dt.npz
10.0,12,noadapt,dt,1,1,29.900000000000002,33.31,nan,3.41,3,-1.1992371533438888,-0.4858719954192571,-1,3,0,1,73.00788049939788,0.4227523453352866,2.2755555555555556,runs/slope10_seed12_noadapt_dt.npz
10.0,12,oracle,dt,1,1,29.900000000000002,38.88,0.15,8.98,6,-0.7016436985246047,0.17106823893564937,0,2,1,1,26.16602294828264,1.8027371604528941,2.2755555555555556,runs/slope10_seed12_oracle_dt.npz
10.0,13,bo,dt,1,1,24.72,27.5,nan,2.7800000000000002,2,-1.1988757022914434,-0.3977514045828868,-1,2,0,1,74.18989421917472,0.3356741827890364,2.2755555555555556,runs/slope10_seed13_bo_dt.npz
10.0,13,grid,dt,1,1,24.72,27.5,nan,2.7800000000000002,2,-1.1988757022914434,-0.3977514045828868,-1,2,0,1,74.18989421917472,0.3356741827890364,2.2755555555555556,runs/slope10_seed13_grid_dt.npz
10.0,13,marxefe,dt,1,1,24.72,27.560000000000002,nan,2.84,2,-1.2853015748062875,-0.5706031496125752,-1,2,0,1,72.64909081601913,0.27982536315470696,2.2755555555555556,runs/slope10_seed13_marxefe_dt.npz
10.0,13,noadapt,dt,1,1,24.72,27.5,nan,2.7800000000000002,2,-1.1988757022914434,-0.3977514045828868,-1,2,0,1,74.18989421917472,0.3356741827890364,2.2755555555555556,runs/slope10_seed13_noadapt_dt.npz
10.0,13,oracle,dt,1,1,24.72,29.29,0.88,4.57,4,-1.3596128489729447,-0.02485444039613305,-1,4,0,1,72.42023440543875,0.6453649826039527,2.2755555555555556,runs/slope10_seed13_oracle_dt.npz
10.0,14,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed14_bo_dt.npz
10.0,14,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed14_grid_dt.npz
10.0,14,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed14_marxefe_dt.npz
10.0,14,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed14_noadapt_dt.npz
10.0,14,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed14_oracle_dt.npz
10.0,15,bo,dt,1,1,35.01,37.57,0.15,2.56,2,-1.2349091537763266,-0.4698183075526533,-1,2,0,1,71.80749508456702,0.326477391081907,2.2755555555555556,runs/slope10_seed15_bo_dt.npz
10.0,15,grid,dt,1,1,35.01,37.57,0.15,2.56,2,-1.2349091537763266,-0.4698183075526533,-1,2,0,1,71.80749508456702,0.326477391081907,2.2755555555555556,runs/slope10_seed15_grid_dt.npz
10.0,15,marxefe,dt,1,1,35.01,37.7,0.13,2.69,2,-1.1583362868394724,-0.3166725736789451,-1,2,0,1,72.75862556029593,0.32050217962625105,2.2755555555555556,runs/slope10_seed15_marxefe_dt.npz
10.0,15,noadapt,dt,1,1,35.01,37.57,0.15,2.56,2,-1.2349091537763266,-0.4698183075526533,-1,2,0,1,71.80749508456702,0.326477391081907,2.2755555555555556,runs/slope10_seed15_noadapt_dt.npz
10.0,15,oracle,dt,1,0,35.01,nan,0.14,20.0,3,0.20485140488824574,0.277670354576403,0,2,1,2,11.921631706410382,2.854877868234011,2.2755555555555556,runs/slope10_seed15_oracle_dt.npz
10.0,16,bo,dt,1,1,28.560000000000002,29.69,nan,1.1300000000000001,1,-2.0,-2.0,-1,1,0,1,72.72432526970347,-0.11318646839885638,2.2755555555555556,runs/slope10_seed16_bo_dt.npz
10.0,16,grid,dt,1,1,28.560000000000002,29.69,nan,1.1300000000000001,1,-2.0,-2.0,-1,1,0,1,72.72432526970347,-0.11318646839885638,2.2755555555555556,runs/slope10_seed16_grid_dt.npz
10.0,16,marxefe,dt,1,1,28.560000000000002,29.66,nan,1.1,1,-2.0,-2.0,-1,1,0,1,70.98616394242173,-0.10341823851820742,2.2755555555555556,runs/slope10_seed16_marxefe_dt.npz
10.0,16,noadapt,dt,1,1,28.560000000000002,29.69,nan,1.1300000000000001,1,-2.0,-2.0,-1,1,0,1,72.72432526970347,-0.11318646839885638,2.2755555555555556,runs/slope10_seed16_noadapt_dt.npz
10.0,16,oracle,dt,1,1,28.560000000000002,29.68,nan,1.12,1,-2.0,-2.0,-1,1,0,1,73.16613860621852,-0.00402703388905401,2.2755555555555556,runs/slope10_seed16_oracle_dt.npz
10.0,17,bo,dt,1,1,30.19,32.11,nan,1.92,2,-1.5700568630521525,-1.140113726104305,-1,2,0,1,72.9249378012858,0.10132138714729955,2.2755555555555556,runs/slope10_seed17_bo_dt.npz
10.0,17,grid,dt,1,1,30.19,32.11,nan,1.92,2,-1.5700568630521525,-1.140113726104305,-1,2,0,1,72.9249378012858,0.10132138714729955,2.2755555555555556,runs/slope10_seed17_grid_dt.npz
10.0,17,marxefe,dt,1,1,30.19,32.02,nan,1.83,2,-1.5481293361870405,-1.096258672374081,-1,2,0,1,71.86730327986548,0.1385146619691131,2.2755555555555556,runs/slope10_seed17_marxefe_dt.npz
10.0,17,noadapt,dt,1,1,30.19,32.11,nan,1.92,2,-1.5700568630521525,-1.140113726104305,-1,2,0,1,72.9249378012858,0.10132138714729955,2.2755555555555556,runs/slope10_seed17_noadapt_dt.npz
10.0,17,oracle,dt,1,1,30.19,39.06,1.24,8.870000000000001,6,-1.295923612957519,-0.2618075981158128,-1,6,0,1,25.75662879326991,-1.1374318728296036,2.2755555555555556,runs/slope10_seed17_oracle_dt.npz
10.0,18,bo,dt,1,1,24.560000000000002,25.79,nan,1.23,1,-2.0,-2.0,-1,1,0,1,70.29187445285397,0.04804381001992297,2.2755555555555556,runs/slope10_seed18_bo_dt.npz
10.0,18,grid,dt,1,1,24.560000000000002,25.79,nan,1.23,1,-2.0,-2.0,-1,1,0,1,70.29187445285397,0.04804381001992297,2.2755555555555556,runs/slope10_seed18_grid_dt.npz
10.0,18,marxefe,dt,1,1,24.560000000000002,25.76,nan,1.2,1,-2.0,-2.0,-1,1,0,1,71.35711555613167,0.07856056636451747,2.2755555555555556,runs/slope10_seed18_marxefe_dt.npz
10.0,18,noadapt,dt,1,1,24.560000000000002,25.79,nan,1.23,1,-2.0,-2.0,-1,1,0,1,70.29187445285397,0.04804381001992297,2.2755555555555556,runs/slope10_seed18_noadapt_dt.npz
10.0,18,oracle,dt,1,1,24.560000000000002,25.740000000000002,nan,1.18,1,-2.0,-2.0,-1,1,0,1,73.76995988745324,-0.0030065534724297294,2.2755555555555556,runs/slope10_seed18_oracle_dt.npz
10.0,19,bo,dt,1,1,14.86,21.45,0.63,6.59,5,-0.47456200259668907,0.19569754813795626,1,3,1,2,72.59464315452674,1.9365963031951257,2.2755555555555556,runs/slope10_seed19_bo_dt.npz
10.0,19,grid,dt,1,1,14.86,21.43,0.63,6.57,5,-0.47456200259668907,0.19569754813795626,1,3,1,2,69.56989145872224,1.9369689128241134,2.2755555555555556,runs/slope10_seed19_grid_dt.npz
10.0,19,marxefe,dt,1,1,14.86,18.42,0.73,3.56,3,-0.9560584592059485,-0.10031147412713659,-1,3,0,2,72.77232974332749,0.7722261919154096,2.2755555555555556,runs/slope10_seed19_marxefe_dt.npz
10.0,19,noadapt,dt,1,1,14.86,21.41,0.63,6.55,5,-0.47456200259668907,0.19569754813795626,1,3,1,2,73.02361264459735,1.952600047783454,2.2755555555555556,runs/slope10_seed19_noadapt_dt.npz
10.0,19,oracle,dt,1,1,14.86,24.84,0.6,9.98,7,-0.20507729669194522,0.3551389406531891,0,5,1,2,74.93477866794592,4.6572546773423795,2.2755555555555556,runs/slope10_seed19_oracle_dt.npz
10.0,20,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed20_bo_dt.npz
10.0,20,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed20_grid_dt.npz
10.0,20,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed20_marxefe_dt.npz
10.0,20,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed20_noadapt_dt.npz
10.0,20,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed20_oracle_dt.npz
10.0,21,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed21_bo_dt.npz
10.0,21,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed21_grid_dt.npz
10.0,21,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed21_marxefe_dt.npz
10.0,21,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed21_noadapt_dt.npz
10.0,21,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed21_oracle_dt.npz
10.0,22,bo,dt,1,1,33.69,35.26,nan,1.57,2,-1.8545700278896227,-1.7091400557792453,-1,2,0,1,72.16823255715309,0.06477235175151463,2.2755555555555556,runs/slope10_seed22_bo_dt.npz
10.0,22,grid,dt,1,1,33.69,35.26,nan,1.57,2,-1.8545700278896227,-1.7091400557792453,-1,2,0,1,72.16823255715309,0.06477235175151463,2.2755555555555556,runs/slope10_seed22_grid_dt.npz
10.0,22,marxefe,dt,1,1,33.69,35.29,nan,1.6,2,-1.8096925622751043,-1.6193851245502087,-1,2,0,1,72.51615127964024,0.06135551917323667,2.2755555555555556,runs/slope10_seed22_marxefe_dt.npz
10.0,22,noadapt,dt,1,1,33.69,35.26,nan,1.57,2,-1.8545700278896227,-1.7091400557792453,-1,2,0,1,72.16823255715309,0.06477235175151463,2.2755555555555556,runs/slope10_seed22_noadapt_dt.npz
10.0,22,oracle,dt,1,1,33.69,37.54,nan,3.85,3,-0.9414227068481043,-0.21167475673932934,-1,3,0,1,73.28850434670873,0.7774562012514323,2.2755555555555556,runs/slope10_seed22_oracle_dt.npz
10.0,23,bo,dt,1,0,39.730000000000004,nan,nan,20.0,0,nan,nan,-1,1,0,1,10.174556059548411,0.08008050197366146,2.2755555555555556,runs/slope10_seed23_bo_dt.npz
10.0,23,grid,dt,1,0,39.730000000000004,nan,nan,20.0,0,nan,nan,-1,1,0,1,10.174556059548411,0.08008050197366146,2.2755555555555556,runs/slope10_seed23_grid_dt.npz
10.0,23,marxefe,dt,1,0,39.730000000000004,nan,nan,20.0,0,nan,nan,-1,1,0,1,9.96892888979859,0.08299247501600604,2.2755555555555556,runs/slope10_seed23_marxefe_dt.npz
10.0,23,noadapt,dt,1,0,39.730000000000004,nan,nan,20.0,0,nan,nan,-1,1,0,1,10.174556059548411,0.08008050197366146,2.2755555555555556,runs/slope10_seed23_noadapt_dt.npz
10.0,23,oracle,dt,1,0,39.730000000000004,nan,nan,20.0,0,nan,nan,-1,1,0,1,11.976379536147128,0.08783472703533945,2.2755555555555556,runs/slope10_seed23_oracle_dt.npz
10.0,24,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed24_bo_dt.npz
10.0,24,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed24_grid_dt.npz
10.0,24,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed24_marxefe_dt.npz
10.0,24,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed24_noadapt_dt.npz
10.0,24,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed24_oracle_dt.npz
10.0,25,bo,dt,1,1,32.32,34.78,0.62,2.46,2,-1.2561469398624783,-0.5122938797249568,-1,2,0,1,74.27206089854091,0.1900103548328964,2.2755555555555556,runs/slope10_seed25_bo_dt.npz
10.0,25,grid,dt,1,1,32.32,34.78,0.62,2.46,2,-1.2561469398624783,-0.5122938797249568,-1,2,0,1,74.27206089854091,0.1900103548328964,2.2755555555555556,runs/slope10_seed25_grid_dt.npz
10.0,25,marxefe,dt,1,1,32.32,34.300000000000004,nan,1.98,2,-1.4170154657829706,-0.8340309315659409,-1,2,0,1,72.05923165746225,0.09207701876807839,2.2755555555555556,runs/slope10_seed25_marxefe_dt.npz
10.0,25,noadapt,dt,1,1,32.32,34.78,0.62,2.46,2,-1.2561469398624783,-0.5122938797249568,-1,2,0,1,74.27206089854091,0.1900103548328964,2.2755555555555556,runs/slope10_seed25_noadapt_dt.npz
10.0,25,oracle,dt,1,1,32.32,37.86,0.66,5.54,4,-0.7451290111461636,0.02390510743225449,0,4,0,1,69.68551579628851,1.1388139329241849,2.2755555555555556,runs/slope10_seed25_oracle_dt.npz
10.0,26,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed26_bo_dt.npz
10.0,26,grid,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed26_grid_dt.npz
10.0,26,marxefe,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed26_marxefe_dt.npz
10.0,26,noadapt,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed26_noadapt_dt.npz
10.0,26,oracle,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed26_oracle_dt.npz
10.0,27,bo,dt,0,0,nan,nan,nan,nan,0,nan,nan,-1,0,0,0,nan,nan,2.2755555555555556,runs/slope10_seed27_bo_dt.npz
